uid,domainID,siteID,namedLocation,passStartTime,passEndTime,eventID,passNumber,specimenNumber,taxonID,scientificName,taxonRank,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,fishTotalLength,fishWeight,delt,efMortality,efInjury,fishLifeStage,sampleTypeCollected,voucherSampleID,dnaSampleID,identifiedBy,remarks,publicationDate,release
556c271d-4ba8-479e-9b28-1180e08164eb,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,36,NOTBAI,Notropis baileyi,species,NA,NA,NA,62,1.8,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
a301bf87-1a06-4115-8ed3-97837ed87312,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,64,ICHGAG,Ichthyomyzon gagei,species,NA,NA,NA,109,2,NA,NA,NA,juvenile,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
2f85a743-f6fb-44cf-b46e-e47cc91f6333,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,48,NOTBAI,Notropis baileyi,species,NA,NA,NA,43,1,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
5e545bda-6d81-489e-a3a3-bdb40e690908,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,56,PERNIG,Percina nigrofasciata,species,NA,NA,NA,50,0.8,NA,NA,NA,juvenile,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
d7c65297-e362-49d9-b1e0-2e5fb1c10ba5,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,44,NOTBAI,Notropis baileyi,species,NA,NA,NA,58,1.4,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
569e7bdd-f6a4-4345-9a25-e8b39d9b0483,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,12,NOTBAI,Notropis baileyi,species,NA,NA,NA,54,1.3,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
15b9585a-5815-49dc-8c46-21346a6caed4,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,16,NOTBAI,Notropis baileyi,species,NA,NA,NA,58,1.6,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
68a67f7b-6b10-47cf-a847-da229fbc2e5b,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,9,NOTBAI,Notropis baileyi,species,NA,NA,NA,35,0.5,NA,NA,NA,juvenile,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
527c5f7d-f889-4cd7-8929-5a1d34cf6607,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,14,NOTBAI,Notropis baileyi,species,NA,NA,NA,48,0.7,NA,NA,NA,juvenile,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
c4d481d7-30e2-481c-bf8c-33c1b30e426f,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,39,NOTBAI,Notropis baileyi,species,NA,NA,NA,45,0.6,NA,NA,NA,juvenile,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
48359d49-27e7-4178-a7c9-6319fa5d0596,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,19,NOTBAI,Notropis baileyi,species,NA,NA,NA,59,1.2,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
269a5afa-5ed4-4ad1-9739-d3992be5c054,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,24,NOTBAI,Notropis baileyi,species,NA,NA,NA,49,0.9,NA,NA,NA,juvenile,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
759339db-41e3-44d0-aa03-3530fb8576e5,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,33,NOTBAI,Notropis baileyi,species,NA,NA,NA,61,2.2,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
5df7ea2b-12a5-40a5-b61a-9b4acdc9ac89,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,60,LAMAEP,Lampetra aepyptera,species,NA,NA,NA,103,1.9,NA,NA,NA,juvenile,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
3bc46148-1bf2-42be-9273-ad433873d0ea,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,65,ETHLAC,Etheostoma lachneri,species,NA,NA,NA,32,0.3,NA,NA,NA,juvenile,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
8523e081-fe19-4283-bf96-3c7ecc7a941d,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,18,NOTBAI,Notropis baileyi,species,NA,NA,NA,54,1.2,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
8af3d4d0-e40a-4a05-a722-9cb08b8bfdf9,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,63,ICHGAG,Ichthyomyzon gagei,species,NA,NA,NA,109,2.2,NA,NA,NA,juvenile,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
1aa21f0a-61f5-426e-ad2a-46bd9a4818c5,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,46,NOTBAI,Notropis baileyi,species,NA,NA,NA,28,0.3,NA,NA,NA,young of year,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
568a53db-4fa7-4668-a53c-b63dea790bc8,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,10,NOTBAI,Notropis baileyi,species,NA,NA,NA,50,1.1,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
fa87c5e7-e001-400c-9d6f-2409be5e2583,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,57,PERNIG,Percina nigrofasciata,species,NA,NA,NA,52,1,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
d9b87f21-8862-4f07-8916-73ac2e4295ac,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,43,NOTBAI,Notropis baileyi,species,NA,NA,NA,59,1.6,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
696e5231-f080-4dc2-81a5-81d57c290438,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,31,NOTBAI,Notropis baileyi,species,NA,NA,NA,51,1,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
f5c12298-c0f6-40a9-a9c1-197358bae4da,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,62,ICHGAG,Ichthyomyzon gagei,species,NA,NA,NA,99,1.8,NA,NA,NA,juvenile,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
5ed552bb-e24c-4fc8-bbb3-3277dfb4267c,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,3,AMENAT,Ameiurus natalis,species,NA,NA,NA,76,4.2,NA,NA,NA,juvenile,dna sample only,FSH.MAYF.07.20181128.1.0003,FSH.MAYF.07.20181128.1.0003.DNA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
10bc1560-39f1-4b4f-8a1c-0100efa7a6db,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,22,NOTBAI,Notropis baileyi,species,NA,NA,NA,64,2.3,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
031c65cd-0378-4e4d-9b96-3c168f59b0ec,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,29,NOTBAI,Notropis baileyi,species,NA,NA,NA,64,2.5,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
8c973104-19e3-409a-8eb3-411bf9af3f20,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,41,NOTBAI,Notropis baileyi,species,NA,NA,NA,60,1.6,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
a2878444-436e-4d9d-b767-1c5b4388144b,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,26,NOTBAI,Notropis baileyi,species,NA,NA,NA,64,1.1,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
e7415620-2f55-4e71-8c1b-36b77dcb26c4,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,50,NOTBAI,Notropis baileyi,species,NA,NA,NA,59,1.5,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
4d9d9ece-6146-4420-8c19-abc1ab65cf13,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,34,NOTBAI,Notropis baileyi,species,NA,NA,NA,43,0.6,NA,NA,NA,juvenile,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
1210e10e-bc74-4b97-81ea-92fd7cf28566,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,40,NOTBAI,Notropis baileyi,species,NA,NA,NA,59,1.4,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
54925760-ae33-4e24-b503-83ca14696e23,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,38,NOTBAI,Notropis baileyi,species,NA,NA,NA,24,0.3,NA,NA,NA,young of year,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
7d01133b-da87-4699-80cc-bcc02c6a5488,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,30,NOTBAI,Notropis baileyi,species,NA,NA,NA,44,0.7,NA,NA,NA,juvenile,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
3d9269b2-0427-49d5-97f0-69bef7100304,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,20,NOTBAI,Notropis baileyi,species,NA,NA,NA,53,0.9,NA,NA,NA,juvenile,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
0dfe2e37-cd1a-4d10-92c8-375112804aad,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,1,AMENAT,Ameiurus natalis,species,NA,NA,NA,95,7.9,NA,NA,NA,juvenile,dna sample only,FSH.MAYF.07.20181128.1.0001,FSH.MAYF.07.20181128.1.0001.DNA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
dfa45efd-1c4b-45d2-b9e5-c4a173004822,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,8,NOTBAI,Notropis baileyi,species,NA,NA,NA,56,1.1,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
ecc409ed-9ca6-4834-ad2e-9ff6d37bc2ab,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,35,NOTBAI,Notropis baileyi,species,NA,NA,NA,44,0.5,NA,NA,NA,juvenile,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
dc250f57-90f1-47c9-a1ce-86355207a722,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,32,NOTBAI,Notropis baileyi,species,NA,NA,NA,58,1.4,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
2cfa89d5-7241-44c4-bd64-59aff55d3561,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,52,NOTBAI,Notropis baileyi,species,NA,NA,NA,53,1.2,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
89bc8b41-16eb-4c87-a735-dacfd2db8ed0,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,37,NOTBAI,Notropis baileyi,species,NA,NA,NA,38,0.3,NA,NA,NA,juvenile,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
bfd0a5d6-0524-40e8-910b-83c0910ef909,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,21,NOTBAI,Notropis baileyi,species,NA,NA,NA,55,1.1,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
ce52d288-0f67-423f-9289-6847b8aff4d7,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,2,NOTLEP,Noturus leptacanthus,species,NA,NA,NA,32,0.3,NA,NA,NA,young of year,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
9247edd5-94de-47a5-892e-cfa6d351cc82,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,28,NOTBAI,Notropis baileyi,species,NA,NA,NA,48,0.5,NA,NA,NA,juvenile,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
2f9b00d7-3c6d-4070-8659-6dc597ea0fff,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,15,NOTBAI,Notropis baileyi,species,NA,NA,NA,55,1.1,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
fe7a3c10-f6b8-48f7-99c2-6486fbc45c0a,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,47,NOTBAI,Notropis baileyi,species,NA,NA,NA,42,0.3,NA,NA,NA,juvenile,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
97b38169-f840-4aec-a287-e3f20eac932a,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,6,NOTBAI,Notropis baileyi,species,NA,NA,NA,48,1.2,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
28ea4d27-6b5a-492c-8510-09fc9156d5a1,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,13,NOTBAI,Notropis baileyi,species,NA,NA,NA,54,1.6,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
4d709277-2cc1-4e5a-aeee-07a70fe56ca9,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,61,ICHGAG,Ichthyomyzon gagei,species,NA,NA,NA,140,4.6,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
d878c0f7-e57c-4513-a523-74e163f9289b,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,7,NOTBAI,Notropis baileyi,species,NA,NA,NA,51,1,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
b9fd65af-918b-410f-8435-4eafe9205fdc,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,4,NOTBAI,Notropis baileyi,species,NA,NA,NA,29,0.3,NA,NA,NA,young of year,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
c1d96bf6-f6f8-46d7-931f-3367d21f7420,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,27,NOTBAI,Notropis baileyi,species,NA,NA,NA,49,1.1,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
ff25b8a9-efc3-4de7-9237-cb7e7891518d,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,5,NOTBAI,Notropis baileyi,species,NA,NA,NA,35,0.9,NA,NA,NA,juvenile,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
f7565ef3-644b-45b8-8bdf-c925858579ce,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,23,NOTBAI,Notropis baileyi,species,NA,NA,NA,48,0.5,NA,NA,NA,juvenile,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
aec91e30-95b4-4f9c-ba9c-84795154fa73,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,17,NOTBAI,Notropis baileyi,species,NA,NA,NA,48,0.8,NA,NA,NA,juvenile,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
2bf1d7a9-93f9-45b5-a428-3f9ae7cb328c,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,55,NOCLEP,Nocomis leptocephalus,species,NA,NA,NA,94,8.9,NA,NA,NA,juvenile,dna sample only,FSH.MAYF.07.20181128.1.0055,FSH.MAYF.07.20181128.1.0055.DNA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
2cc52e64-f8b8-40ae-b6af-8bdf71437d8c,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T15:12:00Z,2018-11-28T16:52:00Z,MAYF.20181128.07.1.e-fisher,1,59,LAMAEP,Lampetra aepyptera,species,NA,NA,NA,116,2.7,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
381d39da-0696-4ef6-8baf-1e0b6c5bccb2,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T17:45:00Z,2018-11-28T19:00:00Z,MAYF.20181128.07.2.e-fisher,2,2,PERNIG,Percina nigrofasciata,species,NA,NA,NA,44,0.8,NA,NA,NA,juvenile,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
73420e88-674a-4606-82db-33f42e665ef9,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T17:45:00Z,2018-11-28T19:00:00Z,MAYF.20181128.07.2.e-fisher,2,5,NOTLEP,Noturus leptacanthus,species,NA,NA,NA,34,0.3,NA,NA,NA,young of year,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
50c3f78a-d833-4d01-8e6a-2750613ba8df,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T17:45:00Z,2018-11-28T19:00:00Z,MAYF.20181128.07.2.e-fisher,2,1,ETHLAC,Etheostoma lachneri,species,NA,NA,NA,38,0.3,NA,NA,NA,juvenile,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
48ee41ed-aaed-4717-9737-c7fda1cf09f8,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T17:45:00Z,2018-11-28T19:00:00Z,MAYF.20181128.07.2.e-fisher,2,3,ICHGAG,Ichthyomyzon gagei,species,NA,NA,NA,62,0.6,NA,NA,NA,juvenile,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
d6ca7840-b852-43dc-ba1f-cce020c35161,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T17:45:00Z,2018-11-28T19:00:00Z,MAYF.20181128.07.2.e-fisher,2,4,PERNIG,Percina nigrofasciata,species,NA,NA,NA,36,0.3,NA,NA,NA,juvenile,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
0d0d5c8c-b481-4ef8-aa43-68d503d4205e,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T19:36:00Z,2018-11-28T20:52:00Z,MAYF.20181128.07.3.e-fisher,3,9,ICHGAG,Ichthyomyzon gagei,species,NA,NA,NA,100,1.7,NA,NA,NA,juvenile,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
6e92bbac-0d78-4a18-9222-3d2187fd3b73,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T19:36:00Z,2018-11-28T20:52:00Z,MAYF.20181128.07.3.e-fisher,3,5,LAMAEP,Lampetra aepyptera,species,NA,NA,NA,129,3.2,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
2ab5750b-6c8c-4672-b65e-c4a5058df2d8,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T19:36:00Z,2018-11-28T20:52:00Z,MAYF.20181128.07.3.e-fisher,3,6,LAMAEP,Lampetra aepyptera,species,NA,NA,NA,124,3.5,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
785d40b0-d6dd-4d3b-8033-e4a25a36222b,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T19:36:00Z,2018-11-28T20:52:00Z,MAYF.20181128.07.3.e-fisher,3,11,ESOAME2,Esox americanus,species,NA,NA,NA,134,13.8,NA,NA,NA,adult,dna sample only,FSH.MAYF.07.20181128.3.0011,FSH.MAYF.07.20181128.3.0011.DNA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
8acd019c-9aaf-4734-8c2b-b83b240a2552,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T19:36:00Z,2018-11-28T20:52:00Z,MAYF.20181128.07.3.e-fisher,3,3,FUNOLI,Fundulus olivaceus,species,NA,NA,NA,36,0.3,NA,NA,NA,young of year,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
41e2c5ad-0e52-46a1-992e-7e261d826743,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T19:36:00Z,2018-11-28T20:52:00Z,MAYF.20181128.07.3.e-fisher,3,1,NOTLEP,Noturus leptacanthus,species,NA,NA,NA,94,9.4,NA,NA,NA,juvenile,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
143b252a-92ad-465f-a912-7558d9a6ad08,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T19:36:00Z,2018-11-28T20:52:00Z,MAYF.20181128.07.3.e-fisher,3,4,PERNIG,Percina nigrofasciata,species,NA,NA,NA,54,0.9,NA,NA,NA,juvenile,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
50a01efa-4341-4aed-889b-6ae4925df957,D08,MAYF,MAYF.AOS.fish.point.07,2018-11-28T19:36:00Z,2018-11-28T20:52:00Z,MAYF.20181128.07.3.e-fisher,3,7,LAMAEP,Lampetra aepyptera,species,NA,NA,NA,120,2.8,NA,NA,NA,adult,no sample,NA,NA,jgalloway@battelleecology.org,NA,20231228T193128Z,RELEASE-2024
